  Time                 , V(R1:1,L1:1)         , V(R1:1)              
  0.000000000000e+000  ,0.000000000000e+000  ,0.000000000000e+000  
  2.000000000000e-005  ,4.662463749741e-003  ,2.000000000000e-002  
  2.121879577637e-005  ,4.962628341626e-003  ,2.121879577637e-002  
  2.365638732910e-005  ,5.597921306647e-003  ,2.365638732910e-002  
  2.853157043457e-005  ,7.058457705670e-003  ,2.853157043457e-002  
  3.828193664551e-005  ,1.065566924941e-002  ,3.828193664551e-002  
  5.778266906738e-005  ,1.995617392412e-002  ,5.778266906738e-002  
  9.678413391113e-005  ,4.319854735866e-002  ,9.678413391113e-002  
  1.669623565674e-004  ,8.599787939927e-002  ,1.669623565674e-001  
  2.621161651611e-004  ,1.265344443358e-001  ,2.621161651611e-001  
  4.193915557861e-004  ,1.477009877641e-001  ,4.193915557861e-001  
  6.254462432861e-004  ,1.465280742844e-001  ,6.254462432861e-001  
  8.450995635986e-004  ,1.371587572218e-001  ,8.450995635986e-001  
  1.229474563599e-003  ,1.393389441896e-001  ,1.229474563599e+000  
  1.663019485474e-003  ,1.398013245014e-001  ,1.663019485474e+000  
  2.000000000400e-003  ,1.388804650303e-001  ,2.000000000000e+000  
  2.028723144931e-003  ,1.308841730032e-001  ,2.000000000000e+000  
  2.086169433994e-003  ,1.033424028977e-001  ,2.000000000000e+000  
  2.189099121494e-003  ,4.727419994063e-002  ,2.000000000000e+000  
  2.293005371494e-003  ,5.060034780527e-003  ,2.000000000000e+000  
  2.375695801181e-003  ,-7.848818264576e-003  ,2.000000000000e+000  
  2.455346680087e-003  ,-8.269845744871e-003  ,2.000000000000e+000  
  2.518835449619e-003  ,-6.167344792186e-003  ,2.000000000000e+000  
  2.589953613681e-003  ,-3.039970904440e-003  ,2.000000000000e+000  
  2.660375976962e-003  ,-9.639931281438e-004  ,2.000000000000e+000  
  2.734338379306e-003  ,1.529720304863e-004  ,2.000000000000e+000  
  2.854663086337e-003  ,6.320163139486e-004  ,2.000000000000e+000  
  2.970190430087e-003  ,2.766452067045e-004  ,2.000000000000e+000  
  3.122412109775e-003  ,-2.289230293862e-005  ,2.000000000000e+000  
