  Time                 , V(L1:2,0)            , V(C1:1)              , V(C1:2,L1:2)         , V(C1:1,C1:2)         
  1.020721435747e-003  ,3.016917915715e-002  ,2.000000000000e+000  ,-5.331944714396e-002  ,2.023150267987e+000  
  1.044403076372e-003  ,2.783777119091e-002  ,2.000000000000e+000  ,-1.199488700961e-001  ,2.092111098905e+000  
  1.091766357622e-003  ,1.865421881967e-002  ,2.000000000000e+000  ,-2.213081489871e-001  ,2.202653930167e+000  
  1.157537841997e-003  ,1.382341436770e-003  ,2.000000000000e+000  ,-2.662424816361e-001  ,2.264860140199e+000  
  1.234747314653e-003  ,-1.824827156362e-002  ,2.000000000000e+000  ,-1.812399022225e-001  ,2.199488173786e+000  
  1.322137451372e-003  ,-2.617597213502e-002  ,2.000000000000e+000  ,2.157940128320e-002  ,2.004596570852e+000  
  1.413116455278e-003  ,-1.484578075142e-002  ,2.000000000000e+000  ,1.976045420329e-001  ,1.817241238718e+000  
  1.479168701372e-003  ,-4.818608836003e-004  ,2.000000000000e+000  ,2.257647601401e-001  ,1.774717100743e+000  
  1.561968994341e-003  ,1.498209130348e-002  ,2.000000000000e+000  ,1.493222886308e-001  ,1.835695620066e+000  
  1.638299560747e-003  ,2.157333227523e-002  ,2.000000000000e+000  ,2.655937870711e-003  ,1.975770729854e+000  
  1.769500732622e-003  ,8.294413221715e-003  ,2.000000000000e+000  ,-1.807861877778e-001  ,2.172491774556e+000  
  1.850323486528e-003  ,-5.254864603093e-003  ,2.000000000000e+000  ,-1.698094830710e-001  ,2.175064347674e+000  
  1.929058838091e-003  ,-1.617111280783e-002  ,2.000000000000e+000  ,-7.420539028705e-002  ,2.090376503095e+000  
  2.014752197466e-003  ,-1.683310375823e-002  ,2.000000000000e+000  ,5.324418218996e-002  ,1.963588921568e+000  
  2.108026123247e-003  ,-6.075022296189e-003  ,2.000000000000e+000  ,1.497517056168e-001  ,1.856323316679e+000  
  2.176922607622e-003  ,4.151531388789e-003  ,2.000000000000e+000  ,1.429944585459e-001  ,1.852854010065e+000  
  2.249212646684e-003  ,1.298167913579e-002  ,2.000000000000e+000  ,7.198758097519e-002  ,1.915030739889e+000  
  2.331439209184e-003  ,1.450353906482e-002  ,2.000000000000e+000  ,-3.224730860722e-002  ,2.017743769542e+000  
  2.426531982622e-003  ,6.144800478160e-003  ,2.000000000000e+000  ,-1.224582424112e-001  ,2.116313441933e+000  
  2.495904541216e-003  ,-2.483776749923e-003  ,2.000000000000e+000  ,-1.229954079961e-001  ,2.125479184746e+000  
  2.577899170122e-003  ,-1.096890703690e-002  ,2.000000000000e+000  ,-5.913639141924e-002  ,2.070105298456e+000  
  2.665936279497e-003  ,-1.197483239604e-002  ,2.000000000000e+000  ,3.188988656929e-002  ,1.980084945827e+000  
  2.761358642778e-003  ,-4.609107025542e-003  ,2.000000000000e+000  ,1.039658626105e-001  ,1.900643244415e+000  
  2.831793213091e-003  ,2.678170852585e-003  ,2.000000000000e+000  ,1.008639662492e-001  ,1.896457862898e+000  
  2.908697509966e-003  ,9.203339693614e-003  ,2.000000000000e+000  ,4.846835491979e-002  ,1.942328305387e+000  
  2.993060302934e-003  ,1.005262376977e-002  ,2.000000000000e+000  ,-2.556634901376e-002  ,2.015513725244e+000  
  3.088751220903e-003  ,3.947829496961e-003  ,2.000000000000e+000  ,-8.671638531684e-002  ,2.082768555820e+000  
  3.158782959184e-003  ,-2.122035011122e-003  ,2.000000000000e+000  ,-8.477928955111e-002  ,2.086901324562e+000  
  3.236346435747e-003  ,-7.669764511391e-003  ,2.000000000000e+000  ,-4.110475218090e-002  ,2.048774516692e+000  
  3.321221924028e-003  ,-8.417919838985e-003  ,2.000000000000e+000  ,2.107760139075e-002  ,1.987340318448e+000  
  3.416693115434e-003  ,-3.347471693620e-003  ,2.000000000000e+000  ,7.239550399733e-002  ,1.930951967696e+000  
  3.486944580278e-003  ,1.744666874701e-003  ,2.000000000000e+000  ,7.101387448043e-002  ,1.927241458645e+000  
  3.565155029497e-003  ,6.423107844673e-003  ,2.000000000000e+000  ,3.426689285183e-002  ,1.959309999303e+000  
  3.650372314653e-003  ,7.032881264212e-003  ,2.000000000000e+000  ,-1.786838553546e-002  ,2.010835504271e+000  
  3.745904541216e-003  ,2.772023398011e-003  ,2.000000000000e+000  ,-6.062983558167e-002  ,2.057857812184e+000  
  3.816400146684e-003  ,-1.497540860349e-003  ,2.000000000000e+000  ,-5.926199757175e-002  ,2.060759538432e+000  
  3.894000244341e-003  ,-5.372522916269e-003  ,2.000000000000e+000  ,-2.862408278641e-002  ,2.033996605703e+000  
  3.978729248247e-003  ,-5.886413808234e-003  ,2.000000000000e+000  ,1.481328452903e-002  ,1.991073129279e+000  
  4.074273681841e-003  ,-2.331337172205e-003  ,2.000000000000e+000  ,5.067388875849e-002  ,1.951657448414e+000  
  4.144915771684e-003  ,1.246005871432e-003  ,2.000000000000e+000  ,4.958793749604e-002  ,1.949166056633e+000  
  4.222589111528e-003  ,4.492178116198e-003  ,2.000000000000e+000  ,2.396707072531e-002  ,1.971540751158e+000  
  4.307293701372e-003  ,4.924394755956e-003  ,2.000000000000e+000  ,-1.235231926338e-002  ,2.007427924507e+000  
  4.402813720903e-003  ,1.954556715571e-003  ,2.000000000000e+000  ,-4.236830345767e-002  ,2.040413746742e+000  
  4.473724365434e-003  ,-1.046712295502e-003  ,2.000000000000e+000  ,-4.145754245972e-002  ,2.042504254755e+000  
  4.551312256059e-003  ,-3.757523008059e-003  ,2.000000000000e+000  ,-2.003435808905e-002  ,2.023791881097e+000  
  4.635858154497e-003  ,-4.119528179259e-003  ,2.000000000000e+000  ,1.029993660616e-002  ,1.993819591573e+000  
  4.731378174028e-003  ,-1.637857626431e-003  ,2.000000000000e+000  ,3.542597712805e-002  ,1.966211880498e+000  
  4.802581787309e-003  ,8.806343984178e-004  ,2.000000000000e+000  ,3.465473083099e-002  ,1.964464634771e+000  
  4.880023193559e-003  ,3.142575039841e-003  ,2.000000000000e+000  ,1.675207751200e-002  ,1.980105347448e+000  
  4.964361572466e-003  ,3.446632673114e-003  ,2.000000000000e+000  ,-8.573089168088e-003  ,2.005126456495e+000  
  5.059881591997e-003  ,1.373993751936e-003  ,2.000000000000e+000  ,-2.961622987912e-002  ,2.028242236127e+000  
  5.131439209184e-003  ,-7.407961697386e-004  ,2.000000000000e+000  ,-2.896780663156e-002  ,2.029708602801e+000  
  5.208734131059e-003  ,-2.628183731134e-003  ,2.000000000000e+000  ,-1.400787699003e-002  ,2.016636060721e+000  
  5.292840576372e-003  ,-2.883750389461e-003  ,2.000000000000e+000  ,7.129951176368e-003  ,1.995753799213e+000  
  5.388348388872e-003  ,-1.153425751509e-003  ,2.000000000000e+000  ,2.475614571017e-002  ,1.976397280041e+000  
  5.460321045122e-003  ,6.235328461575e-004  ,2.000000000000e+000  ,2.421205834165e-002  ,1.975164408812e+000  
  5.537457275591e-003  ,2.197984230278e-003  ,2.000000000000e+000  ,1.171184433306e-002  ,1.986090171437e+000  
  5.621295166216e-003  ,2.412872363632e-003  ,2.000000000000e+000  ,-5.924576216681e-003  ,2.003511703853e+000  
  5.716802978716e-003  ,9.684842843025e-004  ,2.000000000000e+000  ,-2.069233556338e-002  ,2.019723851279e+000  
  5.789276123247e-003  ,-5.259082621231e-004  ,2.000000000000e+000  ,-2.023245713901e-002  ,2.020758365401e+000  
  5.866192627153e-003  ,-1.838068824288e-003  ,2.000000000000e+000  ,-9.792342118955e-003  ,2.011630410943e+000  
  5.949688720903e-003  ,-2.019109964330e-003  ,2.000000000000e+000  ,4.912846196542e-003  ,1.997106263768e+000  
  6.045196533403e-003  ,-8.141410405827e-004  ,2.000000000000e+000  ,1.729209442855e-002  ,1.983522046612e+000  
  6.118255615434e-003  ,4.437137285089e-004  ,2.000000000000e+000  ,1.690556852545e-002  ,1.982650717746e+000  
  6.194952392778e-003  ,1.537123433613e-003  ,2.000000000000e+000  ,8.185460688952e-003  ,1.990277415877e+000  
  6.278192138872e-003  ,1.689199467716e-003  ,2.000000000000e+000  ,-4.084895829997e-003  ,2.002395696362e+000  
  6.373638916216e-003  ,6.839869135357e-004  ,2.000000000000e+000  ,-1.445081741872e-002  ,2.013766830505e+000  
  6.447393799028e-003  ,-3.759582269314e-004  ,2.000000000000e+000  ,-1.411945456419e-002  ,2.014495412791e+000  
  6.524066162309e-003  ,-1.287515077226e-003  ,2.000000000000e+000  ,-6.805165310030e-003  ,2.008092680387e+000  
  6.607269287309e-003  ,-1.411443639988e-003  ,2.000000000000e+000  ,3.451971098463e-003  ,1.997959472542e+000  
  6.702703857622e-003  ,-5.684518569140e-004  ,2.000000000000e+000  ,1.209444497857e-002  ,1.988474006878e+000  
  6.777288818559e-003  ,3.255981066989e-004  ,2.000000000000e+000  ,1.176606496826e-002  ,1.987908336925e+000  
  6.854608154497e-003  ,1.085413585733e-003  ,2.000000000000e+000  ,5.529417809566e-003  ,1.993385168605e+000  
  6.938653564653e-003  ,1.173181365341e-003  ,2.000000000000e+000  ,-3.106484788045e-003  ,2.001933303423e+000  
  7.034234619341e-003  ,4.515788453708e-004  ,2.000000000000e+000  ,-1.018088099067e-002  ,2.009729302145e+000  
  7.109844970903e-003  ,-3.027115829622e-004  ,2.000000000000e+000  ,-9.721961735296e-003  ,2.010024673318e+000  
  7.187677002153e-003  ,-9.232921770207e-004  ,2.000000000000e+000  ,-4.311101876197e-003  ,2.005234394053e+000  
  7.273541259966e-003  ,-9.660337152841e-004  ,2.000000000000e+000  ,3.012591965050e-003  ,1.997953441750e+000  
  7.369403076372e-003  ,-3.321231670518e-004  ,2.000000000000e+000  ,8.625853942972e-003  ,1.991706269224e+000  
  7.446099853716e-003  ,3.018502297753e-004  ,2.000000000000e+000  ,7.920681561211e-003  ,1.991777468209e+000  
  7.524078369341e-003  ,7.922331379064e-004  ,2.000000000000e+000  ,3.147417278490e-003  ,1.996060349584e+000  
  7.613177490434e-003  ,7.819688934410e-004  ,2.000000000000e+000  ,-3.106634673890e-003  ,2.002324665780e+000  
  7.710174560747e-003  ,2.061181552790e-004  ,2.000000000000e+000  ,-7.342106673658e-003  ,2.007135988518e+000  
  7.788043213091e-003  ,-3.203578550063e-004  ,2.000000000000e+000  ,-6.272763013967e-003  ,2.006593120869e+000  
  7.865875244341e-003  ,-6.852594423117e-004  ,2.000000000000e+000  ,-1.978682866902e-003  ,2.002663942309e+000  
  7.961346435747e-003  ,-6.062961707791e-004  ,2.000000000000e+000  ,3.401623117597e-003  ,1.997204673053e+000  
  8.064862060747e-003  ,-4.141581825683e-005  ,2.000000000000e+000  ,6.202621849665e-003  ,1.993838793969e+000  
  8.144598388872e-003  ,3.738615821632e-004  ,2.000000000000e+000  ,4.487881086930e-003  ,1.995138257331e+000  
  8.222784424028e-003  ,5.940495152868e-004  ,2.000000000000e+000  ,4.686403880760e-004  ,1.998937310097e+000  
  8.348443603716e-003  ,2.863938046109e-004  ,2.000000000000e+000  ,-4.777709189385e-003  ,2.004491315385e+000  
  8.446307373247e-003  ,-1.468471205006e-004  ,2.000000000000e+000  ,-4.658085173989e-003  ,2.004804932294e+000  
  8.536553955278e-003  ,-4.658555787244e-004  ,2.000000000000e+000  ,-1.563257217453e-003  ,2.002029112796e+000  
  8.625885009966e-003  ,-4.386098290497e-004  ,2.000000000000e+000  ,1.949318688975e-003  ,1.998489291140e+000  
  8.724273681841e-003  ,-9.315113933365e-005  ,2.000000000000e+000  ,4.230328645554e-003  ,1.995862822494e+000  
  8.808624267778e-003  ,2.202165502024e-004  ,2.000000000000e+000  ,3.352078542041e-003  ,1.996427704908e+000  
  8.891693115434e-003  ,4.048896564501e-004  ,2.000000000000e+000  ,5.606357445587e-004  ,1.999034474599e+000  
  8.998870849809e-003  ,2.921392088277e-004  ,2.000000000000e+000  ,-2.549429085803e-003  ,2.002257289877e+000  
  9.115789795122e-003  ,-9.687673773974e-005  ,2.000000000000e+000  ,-3.306491561862e-003  ,2.003403368300e+000  
  9.202935791216e-003  ,-2.927088113520e-004  ,2.000000000000e+000  ,-1.571622287922e-003  ,2.001864331099e+000  
  9.291375732622e-003  ,-3.141818732569e-004  ,2.000000000000e+000  ,1.144297389786e-003  ,1.999169884483e+000  
  9.427410888872e-003  ,2.655759268156e-006  ,2.000000000000e+000  ,2.954894676559e-003  ,1.997042449564e+000  
  9.527947998247e-003  ,2.106687637252e-004  ,2.000000000000e+000  ,1.723475108400e-003  ,1.998065856128e+000  
  9.621136474809e-003  ,2.707501940126e-004  ,2.000000000000e+000  ,-5.887498590300e-004  ,2.000317999665e+000  
  9.750726318559e-003  ,4.785091446921e-005  ,2.000000000000e+000  ,-2.438514629021e-003  ,2.002390663715e+000  
  9.852398681841e-003  ,-1.438591336353e-004  ,2.000000000000e+000  ,-1.723339969139e-003  ,2.001867199103e+000  
  9.950970459184e-003  ,-2.288444985816e-004  ,2.000000000000e+000  ,2.059254886840e-004  ,2.000022919010e+000  
  1.007114868184e-002  ,-8.246962797151e-005  ,2.000000000000e+000  ,1.937722225351e-003  ,1.998144747403e+000  
  1.018163452168e-002  ,9.646703245853e-005  ,2.000000000000e+000  ,1.594461619579e-003  ,1.998309071348e+000  
  1.028590698262e-002  ,1.907411889161e-004  ,2.000000000000e+000  ,-3.221575242648e-006  ,1.999812480386e+000  
  1.040866088887e-002  ,8.110063493615e-005  ,2.000000000000e+000  ,-1.568764041343e-003  ,2.001487663406e+000  
  1.053676147481e-002  ,-1.163775431022e-004  ,2.000000000000e+000  ,-1.144428804763e-003  ,2.001260806348e+000  
  1.063742065450e-002  ,-1.586017225202e-004  ,2.000000000000e+000  ,6.536264276539e-005  ,2.000093239080e+000  
  1.073545532247e-002  ,-8.773808326088e-005  ,2.000000000000e+000  ,1.206840422544e-003  ,1.998880897661e+000  
  1.086372680684e-002  ,5.560691272532e-005  ,2.000000000000e+000  ,1.180267876703e-003  ,1.998764125211e+000  
  1.099116821309e-002  ,1.333621424991e-004  ,2.000000000000e+000  ,-1.064472996338e-004  ,1.999973085157e+000  
  1.100000000020e-002  ,1.317123576977e-004  ,1.999999999600e+000  ,-2.223220892227e-004  ,2.000090609332e+000  
  1.100022447129e-002  ,1.315435622666e-004  ,1.999551057416e+000  ,-6.740606511378e-004  ,2.000093574504e+000  
  1.100067341348e-002  ,1.309257375220e-004  ,1.998653173047e+000  ,-1.577240182200e-003  ,2.000099487491e+000  
  1.100157129785e-002  ,1.283956382422e-004  ,1.996857404309e+000  ,-3.382167606348e-003  ,2.000111176277e+000  
  1.100336706658e-002  ,1.178174478474e-004  ,1.993265866833e+000  ,-6.985322763167e-003  ,2.000133372149e+000  
  1.100695860406e-002  ,7.466742060169e-005  ,1.986082791882e+000  ,-1.415995233662e-002  ,2.000168076798e+000  
  1.101414167901e-002  ,-9.880335167265e-005  ,1.971716641980e+000  ,-2.834392814330e-002  ,2.000159373475e+000  
  1.102850782891e-002  ,-7.852452986422e-004  ,1.942984342175e+000  ,-5.575221695326e-002  ,1.999521804427e+000  
  1.105724012872e-002  ,-3.402362349633e-003  ,1.885519742566e+000  ,-1.045595590290e-001  ,1.993481663944e+000  
  1.111470472833e-002  ,-1.222292992240e-002  ,1.770590543347e+000  ,-1.655928310268e-001  ,1.948406304296e+000  
  1.120541517755e-002  ,-2.830260610854e-002  ,1.589169644909e+000  ,-1.463914037702e-001  ,1.763863654788e+000  
  1.130980970880e-002  ,-3.717374136853e-002  ,1.380380582409e+000  ,-3.168136089055e-003  ,1.420722459867e+000  
  1.143712904473e-002  ,-2.707621529973e-002  ,1.125741910534e+000  ,1.427513796728e-001  ,1.010066746161e+000  
  1.153549330255e-002  ,-1.457943386114e-002  ,9.290133949094e-001  ,1.301100005194e-001  ,8.134828282512e-001  
  1.162606947442e-002  ,-7.570513189863e-003  ,7.478610511594e-001  ,4.714411706915e-002  ,7.082874472802e-001  
  1.173478529473e-002  ,-9.359275464443e-003  ,5.304294105344e-001  ,-7.610238270345e-002  ,6.158910687023e-001  
  1.185097181817e-002  ,-2.188839258256e-002  ,2.980563636594e-001  ,-1.136893889709e-001  ,4.336341452129e-001  
  1.197523939630e-002  ,-3.014225886122e-002  ,4.952120740944e-002  ,-3.961417088098e-002  ,1.192776371516e-001  
  1.197771545667e-002  ,-3.024620591412e-002  ,4.456908666850e-002  ,-3.694312450666e-002  ,1.117584170893e-001  
  1.198266769666e-002  ,-3.042371576128e-002  ,3.466460668803e-002  ,-3.154303220578e-002  ,9.663135465509e-002  
  1.199257217664e-002  ,-3.071747966845e-002  ,1.485564672709e-002  ,-2.065804020153e-002  ,6.623116659707e-002  
  1.200000000020e-002  ,-3.085705552871e-002  ,0.000000000000e+000  ,-1.241403157780e-002  ,4.327108710651e-002  
  1.200198089620e-002  ,-3.087114718946e-002  ,0.000000000000e+000  ,-6.260127481064e-003  ,3.713127467053e-002  
  1.200594284078e-002  ,-3.084421351725e-002  ,0.000000000000e+000  ,5.982322839831e-003  ,2.486189067741e-002  
  1.201386672994e-002  ,-3.068089527428e-002  ,0.000000000000e+000  ,3.029280693775e-002  ,3.880883365206e-004  
  1.202971450826e-002  ,-2.971145614684e-002  ,0.000000000000e+000  ,7.736978335070e-002  ,-4.765832720385e-002  
  1.206141006490e-002  ,-2.542218696416e-002  ,0.000000000000e+000  ,1.608059914787e-001  ,-1.353838045145e-001  
  1.212480117818e-002  ,-1.029019008863e-002  ,0.000000000000e+000  ,2.593209493871e-001  ,-2.490307592984e-001  
  1.218578140279e-002  ,6.263008416613e-003  ,0.000000000000e+000  ,2.530055113589e-001  ,-2.592685197755e-001  
  1.224723159810e-002  ,2.054434901845e-002  ,0.000000000000e+000  ,1.560275166307e-001  ,-1.765718656492e-001  
  1.232252456685e-002  ,2.606557443524e-002  ,0.000000000000e+000  ,-1.254833339689e-002  ,-1.351724103835e-002  
  1.241206314107e-002  ,1.575111707340e-002  ,0.000000000000e+000  ,-1.901960716289e-001  ,1.744449545555e-001  
  1.249989273091e-002  ,-4.654838799515e-003  ,0.000000000000e+000  ,-2.187148933457e-001  ,2.233697321453e-001  
  1.258169204732e-002  ,-1.827805936918e-002  ,0.000000000000e+000  ,-1.186400094584e-001  ,1.369180688276e-001  
  1.266051284810e-002  ,-2.167292504711e-002  ,0.000000000000e+000  ,4.283560841282e-002  ,-2.116268336571e-002  
  1.273319351216e-002  ,-1.417579379381e-002  ,0.000000000000e+000  ,1.525037735018e-001  ,-1.383279797079e-001  
  1.280979263326e-002  ,7.055031728368e-004  ,0.000000000000e+000  ,1.894202889068e-001  ,-1.901257920796e-001  
  1.288091079732e-002  ,1.246313565621e-002  ,0.000000000000e+000  ,1.332210239241e-001  ,-1.456841595803e-001  
  1.295454360982e-002  ,1.855793122014e-002  ,0.000000000000e+000  ,1.245913996378e-002  ,-3.101707118393e-002  
  1.302051040669e-002  ,1.579134703956e-002  ,0.000000000000e+000  ,-8.876625001096e-002  ,7.297490297140e-002  
  1.308525650044e-002  ,6.877713725990e-003  ,0.000000000000e+000  ,-1.535339989037e-001  ,1.466562851778e-001  
  1.314582778951e-002  ,-2.981423366421e-003  ,0.000000000000e+000  ,-1.539123157148e-001  ,1.568937390813e-001  
  1.321357681294e-002  ,-1.244657751955e-002  ,0.000000000000e+000  ,-9.197567593834e-002  ,1.044222534579e-001  
  1.329560806294e-002  ,-1.552588828597e-002  ,0.000000000000e+000  ,1.620816665750e-002  ,-6.822783715294e-004  
  1.338216812154e-002  ,-9.008726976733e-003  ,0.000000000000e+000  ,1.163033414283e-001  ,-1.072946144516e-001  
  1.347711441060e-002  ,4.095927069272e-003  ,0.000000000000e+000  ,1.266149584727e-001  ,-1.307108855419e-001  
  1.356593276998e-002  ,1.266997084764e-002  ,0.000000000000e+000  ,4.328591738361e-002  ,-5.595588823125e-002  
  1.363767349263e-002  ,1.264970896354e-002  ,0.000000000000e+000  ,-3.831699573411e-002  ,2.566728677057e-002  
  1.371205093404e-002  ,6.624503171474e-003  ,0.000000000000e+000  ,-1.042579839041e-001  ,9.763348073260e-002  
  1.378056900044e-002  ,-1.112529761243e-003  ,0.000000000000e+000  ,-1.128343916230e-001  ,1.139469213843e-001  
  1.386501724263e-002  ,-9.403613988960e-003  ,0.000000000000e+000  ,-5.996148740053e-002  ,6.936510138949e-002  
  1.395805923482e-002  ,-1.070830893200e-002  ,0.000000000000e+000  ,3.528162999671e-002  ,-2.457332106471e-002  
  1.405001480123e-002  ,-3.864387776439e-003  ,0.000000000000e+000  ,9.570882228950e-002  ,-9.184443451307e-002  
  1.411595718404e-002  ,2.452418358735e-003  ,0.000000000000e+000  ,9.215007432874e-002  ,-9.460249268748e-002  
  1.418613540669e-002  ,8.094616428663e-003  ,0.000000000000e+000  ,4.935063952823e-002  ,-5.744525595689e-002  
  1.426198989888e-002  ,9.439732003881e-003  ,0.000000000000e+000  ,-1.303957742862e-002  ,3.599845424738e-003  
  1.435010025044e-002  ,5.124971074367e-003  ,0.000000000000e+000  ,-7.314756291616e-002  ,6.802259184180e-002  
  1.444291030904e-002  ,-2.756041733517e-003  ,0.000000000000e+000  ,-7.630372234366e-002  ,7.905976407717e-002  
  1.453058120748e-002  ,-7.793991258582e-003  ,0.000000000000e+000  ,-2.483350017991e-002  ,3.262749143849e-002  
  1.460091812154e-002  ,-7.701482812132e-003  ,0.000000000000e+000  ,2.418313708809e-002  ,-1.648165427596e-002  
  1.467317153951e-002  ,-4.105402055808e-003  ,0.000000000000e+000  ,6.341274846390e-002  ,-5.930734640810e-002  
  1.474073745748e-002  ,5.709016692885e-004  ,0.000000000000e+000  ,6.917275692321e-002  ,-6.974365859250e-002  
  1.482546646138e-002  ,5.700045241260e-003  ,0.000000000000e+000  ,3.737036609824e-002  ,-4.307041133950e-002  
  1.491723892232e-002  ,6.596555422622e-003  ,0.000000000000e+000  ,-2.017721356556e-002  ,1.358065814293e-002  
  1.501001235982e-002  ,2.463142657754e-003  ,0.000000000000e+000  ,-5.823754244871e-002  ,5.577439979096e-002  
  1.508336441060e-002  ,-1.739381952623e-003  ,0.000000000000e+000  ,-5.536717952723e-002  ,5.710656147985e-002  
  1.515141860982e-002  ,-5.004102830712e-003  ,0.000000000000e+000  ,-2.906418270167e-002  ,3.406828553238e-002  
  1.522177993794e-002  ,-5.780507631987e-003  ,0.000000000000e+000  ,6.813150695960e-003  ,-1.032643063973e-003  
  1.531312515279e-002  ,-3.099138195912e-003  ,0.000000000000e+000  ,4.485031318187e-002  ,-4.175117498596e-002  
  1.540116226216e-002  ,1.508852106370e-003  ,0.000000000000e+000  ,4.727064569096e-002  ,-4.877949779733e-002  
  1.549222671529e-002  ,4.751854608514e-003  ,0.000000000000e+000  ,1.540676802983e-002  ,-2.015862263835e-002  
  1.556423599263e-002  ,4.687576239709e-003  ,0.000000000000e+000  ,-1.497077919865e-002  ,1.028320295894e-002  
  1.563662368794e-002  ,2.476323505229e-003  ,0.000000000000e+000  ,-3.879256823053e-002  ,3.631624472530e-002  
  1.570407974263e-002  ,-3.729613732900e-004  ,0.000000000000e+000  ,-4.213339272982e-002  ,4.250635410311e-002  
  1.578893081685e-002  ,-3.491568864071e-003  ,0.000000000000e+000  ,-2.255346284993e-002  ,2.604503171400e-002  
  1.588081314107e-002  ,-4.012280992807e-003  ,0.000000000000e+000  ,1.257925557592e-002  ,-8.566974583112e-003  
  1.597370864888e-002  ,-1.469335358738e-003  ,0.000000000000e+000  ,3.559943918934e-002  ,-3.413010383061e-002  
  1.604769546529e-002  ,1.108334910114e-003  ,0.000000000000e+000  ,3.357140383280e-002  ,-3.467973874292e-002  
  1.611629898091e-002  ,3.085459341465e-003  ,0.000000000000e+000  ,1.715105503066e-002  ,-2.023651437212e-002  
  1.618518325826e-002  ,3.521251980895e-003  ,0.000000000000e+000  ,-4.349916875228e-003  ,8.286648943330e-004  
  1.627612564107e-002  ,1.881832118612e-003  ,0.000000000000e+000  ,-2.737763268290e-002  ,2.549580056429e-002  
  1.636388198873e-002  ,-9.199410868121e-004  ,0.000000000000e+000  ,-2.881341187677e-002  ,2.973335296359e-002  
  1.645429946919e-002  ,-2.890624426321e-003  ,0.000000000000e+000  ,-9.546456807413e-003  ,1.243708123373e-002  
  1.652652847310e-002  ,-2.860935458093e-003  ,0.000000000000e+000  ,9.039884713912e-003  ,-6.178949255819e-003  
  1.659909927388e-002  ,-1.513823601497e-003  ,0.000000000000e+000  ,2.363051222376e-002  ,-2.211668862226e-002  
  1.666772720357e-002  ,2.486513255417e-004  ,0.000000000000e+000  ,2.564464331538e-002  ,-2.589329464093e-002  
  1.675182144185e-002  ,2.129681348971e-003  ,0.000000000000e+000  ,1.372324809905e-002  ,-1.585292944803e-002  
  1.684493667623e-002  ,2.436336130069e-003  ,0.000000000000e+000  ,-7.927070724272e-003  ,5.490734594203e-003  
